,Title,Address or Zone,Property Details,Url,Image,Source Info,Source Date or Published Date (Days),Price,No of Bedroom Available,Floor Size or Property Size sq. feet
1290,Awana Puri Taman Mutiara Barat Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,Awana Puri Condominium Taman Mutiara Barat for SALE Unit details; freehold props. Size at 1060 sqft. 2 Bedroom plus 1. 2 Bathroom. Mid-High Floor,http://rd.trovit.com/id.h7wY1BECl/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.10403web-modphp-045dbda4520a4f2/tracking/what_d.kuala%20lumpur/type.1/page.52/cookieid.421531292365dbda45209ae12.95924443/campaigns.283/pos.16/,#NA,iProperty,30+ days ago,MYR 418000,2,1060
1291,Trion Chan Sow Lin Cheras, 55200 Kuala Lumpur Federal Territory of Kuala Lumpur ,New project @ Chan Sow Lin Cheras Developer Binastra Main contractor for other developers Contractor projects: The Treez for Exsimz KM1 West fo,http://rd.trovit.com/id.ln4_ZN1dZ/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.10403web-modphp-045dbda4520a4f2/tracking/what_d.kuala%20lumpur/type.1/page.52/cookieid.421531292365dbda45209ae12.95924443/campaigns.283/pos.17/,#NA,iProperty,30+ days ago,MYR 470000,2,689
1292,M Vertica Taman Maluri Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,The only property with mrt/lrt at your doorstep new tower launching. RM3000 Booking Fee. 5% Bumi Discount. S Legal  LOAN AGREEMENT Legal Fee ,http://rd.trovit.com/id.n1d1rX13v1K1v/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.10403web-modphp-045dbda4520a4f2/tracking/what_d.kuala%20lumpur/type.1/page.52/cookieid.421531292365dbda45209ae12.95924443/campaigns.283/pos.18/,#NA,iProperty,30+ days ago,MYR 439000,3,850
1293,Awana Puri Taman Mutiara Barat Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,Awana Puri Condo Taman Mutiara Barat Taman Tayton View Cheras for Sale. 1195 square feet. 3 bedroom. 2 bathroom. Fully Renovated. Move in Cond,http://rd.trovit.com/id.y1I1I1n-0wl/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.10403web-modphp-045dbda4520a4f2/tracking/what_d.kuala%20lumpur/type.1/page.52/cookieid.421531292365dbda45209ae12.95924443/campaigns.283/pos.19/,#NA,iProperty,30+ days ago,MYR 520000,3,1195
1294,Angkasa Condominiums Taman Connaught Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,Angkasa condo Taman Connaught Below market value Fully Furnished corner lot Sell Below Market Value! PROPERTY DETAILS: @Freehold @3Room 2Bath @lo,http://rd.trovit.com/id.yd1sF1j1czs/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.10403web-modphp-045dbda4520a4f2/tracking/what_d.kuala%20lumpur/type.1/page.52/cookieid.421531292365dbda45209ae12.95924443/campaigns.283/pos.20/,#NA,iProperty,30+ days ago,MYR 405000,3,927
1295,Puncak Banyan Taman Connaught Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,Call KELLY YAN 0123253--- For Viewing Puncak Banyan Condominium Taman Connaught Cheras For Sale RM319k 810sf Freehold Corner Unit 3 Room 2 Bathro,http://rd.trovit.com/id.1I111t171fS1j1/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.10403web-modphp-045dbda4520a4f2/tracking/what_d.kuala%20lumpur/type.1/page.52/cookieid.421531292365dbda45209ae12.95924443/campaigns.283/pos.21/,#NA,iProperty,30+ days ago,MYR 319000,3,810
1296,Cengal Condominium Bandar Sri Permaisuri Cheras, Bandar Sri Permaisuri Cheras Ampang Jaya Selangor ,...Highway. Besraya Highway. Mrr 2. Sungai Besi Highway. Kuala Lumpur-Putrajaya Highway Asking Price: RM370000.00? Call /? sms /? Whatsapp For,http://rd.trovit.com/id.1O1F10wfdG1Z/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.10403web-modphp-045dbda4520a4f2/tracking/what_d.kuala%20lumpur/type.1/page.52/cookieid.421531292365dbda45209ae12.95924443/campaigns.283/pos.22/,#NA,iProperty,19 days ago,MYR 370000,3,920
1297,Queensville Bandar Seri Permaisuri Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,Bandar Sri Permaisuri Soho near LRT Station 12.5 acres of land Soho Unit suite for own stay / office use or Invest Link bridge to shopping mall ,http://rd.trovit.com/id.1P1WX1z1r1tL1T/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.10403web-modphp-045dbda4520a4f2/tracking/what_d.kuala%20lumpur/type.1/page.52/cookieid.421531292365dbda45209ae12.95924443/campaigns.283/pos.23/,#NA,iProperty,30+ days ago,MYR 370000,1,526
1298,M Vertica Taman Maluri Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,M Vertica Taman Maluri Cheras M Vertica Jalan cheras Taman Maluri KL WALKING DISTANT MRT! Walking distant lrt! Walking distant sunway veloci,http://rd.trovit.com/id.1_LVbW11-I/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.10403web-modphp-045dbda4520a4f2/tracking/what_d.kuala%20lumpur/type.1/page.52/cookieid.421531292365dbda45209ae12.95924443/campaigns.283/pos.24/,#NA,iProperty,30+ days ago,MYR 520000,4,1000
1299,M Vertica Taman Maluri Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,M Vertica Jalan cheras Taman Maluri KL The Largest 4.5 acres greeny garden condo in kl city! The Best Investment 2019 in Cheras Area! By Devel,http://rd.trovit.com/id.1g1HmH19CB1s/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.10403web-modphp-045dbda4520a4f2/tracking/what_d.kuala%20lumpur/type.1/page.52/cookieid.421531292365dbda45209ae12.95924443/campaigns.283/pos.25/,#NA,iProperty,30+ days ago,MYR 480000,3,1000
1300,Green Residence Taman Rasa Sayang Cheras, 43200 Cheras Ampang Jaya Selangor ,...Lumpur and it is scheduled for completion in 2017. Green Residence comprise of three blocks of condominium towers where each consists of 180...,http://rd.trovit.com/id.1ie131wG17181U/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9205web-modphp-015dbda45725a24/tracking/what_d.kuala%20lumpur/type.1/page.53/cookieid.421531292365dbda457250f01.34930500/campaigns.283/pos.1/,//img-ap-1.trovit.com/img1my/1ie131wG17181U/1ie131wG17181U.1_10.jpg,iProperty,30+ days ago,MYR 700000,3,1492
1301,Maxim Residences Taman Len Seng Cheras, 43200 Kuala Lumpur Federal Territory of Kuala Lumpur ,Maxim Residences is an exclusive high rise suites situated at strategic location and it is tastefully crafted to complement the lifestyle of the ,http://rd.trovit.com/id.1PEaw010D10/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9205web-modphp-015dbda45725a24/tracking/what_d.kuala%20lumpur/type.1/page.53/cookieid.421531292365dbda457250f01.34930500/campaigns.283/pos.2/,//img-ap-1.trovit.com/img1my/1PEaw010D10/1PEaw010D10.1_10.jpg,iProperty,30+ days ago,MYR 420000,3,1082
1302,You Residences @ You City Taman Sri Mujur Cheras, 43200 Cheras Ampang Jaya Selangor ,...Lumpur Campus Taman Taynton UCSI University South Wing SJK© Taman Connaught SJK© Batu 9 Puspakom Cheras Easy Access Jalan Persiaran You City...,http://rd.trovit.com/id.1Q1X1BT1h0Sv/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9205web-modphp-015dbda45725a24/tracking/what_d.kuala%20lumpur/type.1/page.53/cookieid.421531292365dbda457250f01.34930500/campaigns.283/pos.3/,//img-ap-1.trovit.com/img1my/1Q1X1BT1h0Sv/1Q1X1BT1h0Sv.1_10.jpg,iProperty,23 days ago,MYR 599000,3,1200
1303,Amaya Maluri Taman Maluri Cheras, 55100 Kuala Lumpur Federal Territory of Kuala Lumpur ,Amaya Maluri Service Apartment for Sales Asking: RM 630K Built up: 920sf 3 Bedroom 2 bathroom Fully furnish One car park Amaya Maluri is favored ,http://rd.trovit.com/id.1W5Udf1xM1W/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9205web-modphp-015dbda45725a24/tracking/what_d.kuala%20lumpur/type.1/page.53/cookieid.421531292365dbda457250f01.34930500/campaigns.283/pos.4/,//img-ap-1.trovit.com/img1my/1W5Udf1xM1W/1W5Udf1xM1W.1_10.jpg,iProperty,30+ days ago,MYR 630000,3,920
1304,Altitude 236 Alam Damai Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,For viewing appointment please call yumi soh @ 016 211 0--- specialist for altitude 236 condominium view to appeaciate owner welcome to list. Ma,http://rd.trovit.com/id.1eQj1WM1TqH/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9205web-modphp-015dbda45725a24/tracking/what_d.kuala%20lumpur/type.1/page.53/cookieid.421531292365dbda457250f01.34930500/campaigns.283/pos.5/,#NA,iProperty,30+ days ago,MYR 888000,3,1808
1305,Maxim Residences Taman Len Seng Cheras, 43200 Kuala Lumpur Federal Territory of Kuala Lumpur ,Maxim residences Taman Len Seng Cheras FOR RENT / FOR SALE Please call Eelyn 017-770 6--- for viewing Welcome to visit eelynproperty. Iagent. M,http://rd.trovit.com/id.16_1p1rBz92/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9205web-modphp-015dbda45725a24/tracking/what_d.kuala%20lumpur/type.1/page.53/cookieid.421531292365dbda457250f01.34930500/campaigns.283/pos.6/,#NA,iProperty,30+ days ago,MYR 440000,2,825
1306,Sri Penara Bandar Sri Permaisuri Cheras, 56000 Bandar Sri Permaisuri Cheras Ampang Jaya Selangor ,For sale! For sale! For sale! ?below market value? Below market value? Sri Penara Apartment Taman Tasik Permaisuri 56000 Kuala Lumpur? Good...,http://rd.trovit.com/id.1B1b1U1Q1vt1SB/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9205web-modphp-015dbda45725a24/tracking/what_d.kuala%20lumpur/type.1/page.53/cookieid.421531292365dbda457250f01.34930500/campaigns.283/pos.7/,#NA,iProperty,30+ days ago,MYR 185000,3,650
1307,Vista Tasik Bandar Sri Permasuri Cheras, Kuala Lumpur Federal Territory of Kuala Lumpur ,Vista Tasik Bandar Sri Permasuri Cheras. Vista Tasik Condo Bandar Sri Permaisuri Cheras. Well Maintain Unit! Freehold. Walk up apartment with,http://rd.trovit.com/id.1N1S1nJd1mgr/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9205web-modphp-015dbda45725a24/tracking/what_d.kuala%20lumpur/type.1/page.53/cookieid.421531292365dbda457250f01.34930500/campaigns.283/pos.8/,#NA,iProperty,23 days ago,MYR 500000,3,1010
1308,Shamelin Star Taman Shamelin Perkasa Cheras, 55300 Kuala Lumpur Federal Territory of Kuala Lumpur ,...iprom. Price Court Medical Centre. HSC Cheras Specialist Centre. Pantaispital Cheras. Gleneagles Kuala Lumper. Taman Pudu Ulu (61-acre park),http://rd.trovit.com/id.1EK1T1g1zkR1n/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9205web-modphp-015dbda45725a24/tracking/what_d.kuala%20lumpur/type.1/page.53/cookieid.421531292365dbda457250f01.34930500/campaigns.283/pos.9/,#NA,iProperty,2 days ago,MYR 650000,4,979
1309,Shamelin Star Taman Shamelin Perkasa Cheras, 55300 Kuala Lumpur Federal Territory of Kuala Lumpur ,...iprom. Price Court Medical Centre. HSC Cheras Specialist Centre. Pantaispital Cheras. Gleneagles Kuala Lumper. Taman Pudu Ulu (61-acre park),http://rd.trovit.com/id._81LXk10131F/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9205web-modphp-015dbda45725a24/tracking/what_d.kuala%20lumpur/type.1/page.53/cookieid.421531292365dbda457250f01.34930500/campaigns.283/pos.10/,#NA,iProperty,2 days ago,MYR 680000,4,1054
1310,Astana Lumayan Bandar Sri Permaisuri Cheras, 56000 Bandar Sri Permaisuri Cheras Ampang Jaya Selangor ,...condominium bandar sri permaisuri cheras =? Selling price: 450000.00 =? name: astana lumayan? Address: Bandar Sri Permaisuri 56000 Kuala...,http://rd.trovit.com/id.-1sA1z41U1C12/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9205web-modphp-015dbda45725a24/tracking/what_d.kuala%20lumpur/type.1/page.53/cookieid.421531292365dbda457250f01.34930500/campaigns.283/pos.11/,#NA,iProperty,30+ days ago,MYR 450000,4,1207
1311,You Residences @ You City Taman Sri Mujur Cheras, 43200 Cheras Ampang Jaya Selangor ,...Lumpur and nearby townships via the Cheras. Kajang Highway. Situated just off the highway and with future MRT connectivity means that You...,http://rd.trovit.com/id.19r1r17GM1S1j/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9205web-modphp-015dbda45725a24/tracking/what_d.kuala%20lumpur/type.1/page.53/cookieid.421531292365dbda457250f01.34930500/campaigns.283/pos.12/,#NA,iProperty,30+ days ago,MYR 555000,3,1276
1312,Green Terrain (Prima Villa) Taman Rasa Sayang Cheras, 43200 Cheras Ampang Jaya Selangor ,Malaysia Property Line: Green Terrain Prima Villa Condominium Kuala Lumpur Full Furnished Freehold 4 rooms 2 bathrooms SALES: RM 618000...,http://rd.trovit.com/id.15g1s13101h1T14/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9205web-modphp-015dbda45725a24/tracking/what_d.kuala%20lumpur/type.1/page.53/cookieid.421531292365dbda457250f01.34930500/campaigns.283/pos.13/,#NA,iProperty,30+ days ago,MYR 618000,4,1368
1313,Langat Jaya Condominium Taman Langat Jaya Cheras, 43000 Cheras Ampang Jaya Selangor ,...Lumpur. Putrajaya Highway Silk Highway and North. South Highway. KINKI CHAN Real Estate These images were used only for artist impression...,http://rd.trovit.com/id.1911nQ1U91R11/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9205web-modphp-015dbda45725a24/tracking/what_d.kuala%20lumpur/type.1/page.53/cookieid.421531292365dbda457250f01.34930500/campaigns.283/pos.14/,#NA,iProperty,30+ days ago,MYR 269000,3,938
1314,Cengal Condominium Bandar Sri Permaisuri Cheras, Bandar Sri Permaisuri Cheras Ampang Jaya Selangor ,...Lumpur. Seremban Highway. Easy Acces to KLIA. Via MEX Highway. MRR2. Jalan Cheras  Jalan Loke Yew Ap rm 440000.00 Please contact: Azman...,http://rd.trovit.com/id.191D1b1Iex1s1K/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9205web-modphp-015dbda45725a24/tracking/what_d.kuala%20lumpur/type.1/page.53/cookieid.421531292365dbda457250f01.34930500/campaigns.283/pos.15/,#NA,iProperty,30+ days ago,MYR 440000,3,1008
1315,Vistana Mahkota Cheras South Cheras, Cheras Ampang Jaya Selangor ,...Lumpur Bangi Kajang Serdang and Sungai Long and among them are Jalan Pahlawan Persiaran Mahkota Cheras 1 Persiaran Mahkota Cheras 2...,http://rd.trovit.com/id.A1Tlu31T1zg/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9205web-modphp-015dbda45725a24/tracking/what_d.kuala%20lumpur/type.1/page.53/cookieid.421531292365dbda457250f01.34930500/campaigns.283/pos.16/,#NA,iProperty,30+ days ago,MYR 290000,3,953
1316,Astana Lumayan Bandar Sri Permaisuri Cheras, 56000 Bandar Sri Permaisuri Cheras Ampang Jaya Selangor ,...Lumpur. Schools nearby include Seri Tasik Primary and Secondary Schools Selangor Science Secondary School and Seri Permaisuri Secondary...,http://rd.trovit.com/id.toh1-1wntN/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9205web-modphp-015dbda45725a24/tracking/what_d.kuala%20lumpur/type.1/page.53/cookieid.421531292365dbda457250f01.34930500/campaigns.283/pos.17/,#NA,iProperty,30+ days ago,MYR 495000,3,1207
1317,Astana Lumayan Bandar Sri Permaisuri Cheras, 56000 Bandar Sri Permaisuri Cheras Ampang Jaya Selangor ,...Big unit! Low density! For sale [special deal ] astana lumayan condominium? Name: astana lumayan? Address: Bandar Sri Permaisuri 56000 Kuala...,http://rd.trovit.com/id.Yp1kQ1w1wu18/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9205web-modphp-015dbda45725a24/tracking/what_d.kuala%20lumpur/type.1/page.53/cookieid.421531292365dbda457250f01.34930500/campaigns.283/pos.18/,#NA,iProperty,30+ days ago,MYR 469000,4,1207
1318,Green Terrain (Prima Villa) Taman Rasa Sayang Cheras, 43200 Cheras Ampang Jaya Selangor ,Malaysia Property Line: Green Terrain Prima Villa Condominium Kuala Lumpur Green Terrain is a freehold residential high-rise development...,http://rd.trovit.com/id.c1s121Ci1N1M1O/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9205web-modphp-015dbda45725a24/tracking/what_d.kuala%20lumpur/type.1/page.53/cookieid.421531292365dbda457250f01.34930500/campaigns.283/pos.19/,#NA,iProperty,30+ days ago,MYR 525000,3,1368
1319,Emerald Residence Bandar Mahkota Cheras, 43200 Bandar Mahkota Cheras Kajang Selangor ,...Lumpur and Serdang. Near AEON Mahkota Cheras Nearby Bandar Hussein Onn MRT station. 5 minutes driving distance from UTAR Sungai Long Please...,http://rd.trovit.com/id.1Uw1t181NJ18Y/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9205web-modphp-015dbda45725a24/tracking/what_d.kuala%20lumpur/type.1/page.53/cookieid.421531292365dbda457250f01.34930500/campaigns.283/pos.20/,#NA,iProperty,30+ days ago,MYR 550000,3,1316
1320,CloudTree Residence Bandar Damai Perdana Cheras, 43200 Bandar Damai Perdana Kajang Selangor ,...Lumpur. Putrajaya Highway Silk Highway and North. South Highway. The Cheras LRT Station is also located within short drive away from this...,http://rd.trovit.com/id.1iOZZU1X1Y7/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9205web-modphp-015dbda45725a24/tracking/what_d.kuala%20lumpur/type.1/page.53/cookieid.421531292365dbda457250f01.34930500/campaigns.283/pos.21/,#NA,iProperty,30+ days ago,MYR 620000,3,1269
1321,You Residences @ You City Taman Sri Mujur Cheras, 43200 Cheras Ampang Jaya Selangor ,...Lumpur and nearby townships via the Cheras. Kajang Highway. Situated just off the highway and with future MRT connectivity means that You...,http://rd.trovit.com/id.H1y1Wt1He1T/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9205web-modphp-015dbda45725a24/tracking/what_d.kuala%20lumpur/type.1/page.53/cookieid.421531292365dbda457250f01.34930500/campaigns.283/pos.22/,#NA,iProperty,30+ days ago,MYR 555000,3,1276
1322,Mahkota Garden Bandar Mahkota Cheras, 43200 Bandar Mahkota Cheras Kajang Selangor ,...Strategically located closely to numerous residences and it only takes a short drive to reach neighbouring towns such as Kajang Bangi Kuala...,http://rd.trovit.com/id.VFwy1mAg1h/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9205web-modphp-015dbda45725a24/tracking/what_d.kuala%20lumpur/type.1/page.53/cookieid.421531292365dbda457250f01.34930500/campaigns.283/pos.23/,#NA,iProperty,30+ days ago,MYR 450000,3,1369
1323,Ari Permaisuri Bandar Sri Permaisuri Cheras, 56000 Bandar Sri Permaisuri Cheras Ampang Jaya Selangor ,...on end of 2021*. Discover the beauty of urban living at Rumbia Residence strategically placed in the vicinity of Bandar Sri Permaisuri Kuala...,http://rd.trovit.com/id.Vn1c71S21Rw/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9205web-modphp-015dbda45725a24/tracking/what_d.kuala%20lumpur/type.1/page.53/cookieid.421531292365dbda457250f01.34930500/campaigns.283/pos.24/,#NA,iProperty,30+ days ago,MYR 528000,3,990
1324,Midah Ria Condominium Taman Midah Cheras, 56000 Taman Midah Cheras Ampang Jaya Selangor ,...Lumpur Type: Condominium Tenure: Freehold No. Of Blocks: 3 No. of Bedrooms: 3 No. Of Bathrooms: 2 Built-up: 922 sf  966 sf Maintenance Fee...,http://rd.trovit.com/id.XzuA1G7mQ/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.9205web-modphp-015dbda45725a24/tracking/what_d.kuala%20lumpur/type.1/page.53/cookieid.421531292365dbda457250f01.34930500/campaigns.283/pos.25/,#NA,iProperty,30+ days ago,MYR 380000,3,922
1325,CloudTree Residence Bandar Damai Perdana Cheras, 43200 Bandar Damai Perdana Kajang Selangor ,"CloudTree Residence Bandar Damai Perdana Cheras Kuala Lumpur "" BRAND NEW "" SOLARIA TOWER. 1269sqfts (Corner). 3+1 Bedrooms 2 Bathrooms...",http://rd.trovit.com/id.1f11lN1S1w01a/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.29951web-modphp-045dbda45c4591b/tracking/what_d.kuala%20lumpur/type.1/page.54/cookieid.421531292365dbda45c44e492.09618173/campaigns.283/pos.1/,//img-ap-1.trovit.com/img1my/1f11lN1S1w01a/1f11lN1S1w01a.1_10.jpg,iProperty,30+ days ago,MYR 649000,3,1269
